x10_False_4p_1c_0.0001t	x40_True_4p_1c_0.0001t	x10_True_4p_1c_0.001t	x10_True_2p_1c_0.0001t	x10_True_4p_1c_0.0001t	x20_True_4p_1c_0.0001t	x10_True_4p_4c_0.0001t	x10_True_8p_1c_0.0001t	x10_False_1p_1c_0.0001t	x5_True_4p_1c_0.0001t	x10_True_4p_1c_1e-05t
29.95012120014817	29.936179530229907	30.165005542355146	30.12944759083652	29.948718060340667	29.959610062695155	29.953212721095806	30.05512168862355	30.65665780918636	29.981029715590303	29.92120525754079
29.95021225739816	29.937151604702123	30.165744155970728	30.129534530248407	29.94958141634386	29.959726633514155	29.95385426400497	30.056894875899786	30.656678829096847	29.981497897608385	29.921859687186295
29.95027032810508	29.937238149313018	30.166416042837675	30.129770162811372	29.949616435942403	29.95986574810012	29.954027179431446	30.056910272254562	30.656911078763674	29.982058924180908	29.92201495307548
29.950557773397126	29.93730450602787	30.1665142841679	30.129825620368006	29.949978432548868	29.959988641094206	29.95431616523267	30.057222884193337	30.65706872767422	29.983017389126754	29.922329687728375
29.950565137799884	29.938527559684534	30.166738223183486	30.130611777415393	29.950169638999448	29.96012986068228	29.955142407824766	30.057671716340877	30.657163184500433	29.983070350984736	29.922361127321494
29.95131800476051	29.9389758980329	30.166763517678756	30.130671941774605	29.950545680959706	29.96048098064824	29.955338100699496	30.05815474056462	30.6578536500788	29.98317036866523	29.922986245275105
29.951515046227858	29.938999843418813	30.166959362307754	30.130696167045414	29.95068900181762	29.96051585861008	29.955352148699042	30.060416621202272	30.65810519231522	29.983420097706194	29.923797777925927
29.952034150033683	29.939078020094016	30.16732819401292	30.131133449520284	29.95078354589424	29.96053006508336	29.955369048240044	30.06131950677877	30.658238800272766	29.983441808048298	29.923847481332587
29.95204138915131	29.939171596680783	30.16742034134814	30.131295996449282	29.950855177241973	29.960552133369895	29.955870146139162	30.061807687837845	30.658522986137065	29.984128629565383	29.924007200088518
29.95234172683402	29.939250417185395	30.167526501019807	30.131571664437974	29.950856688801863	29.9606064127178	29.95620554808807	30.062026195103105	30.659132936366827	29.9841686026765	29.924164394021687
29.952371161397146	29.939556542439746	30.168153006000214	30.13165503649484	29.95133580057876	29.960814608088118	29.95674012840699	30.062157595390573	30.65924712588935	29.98417387662797	29.924396017401875
29.952467124938526	29.93989363180102	30.168552750676728	30.131730985812133	29.951354323608754	29.960989852670604	29.957475304145035	30.062244659895622	30.659644146526357	29.98423413101534	29.9246782610609
29.95259910669735	29.939967789738766	30.16870676519984	30.132217688643326	29.951799547064482	29.961591529948354	29.957510684209073	30.062473062584246	30.660090478990917	29.984971866823397	29.92509847044693
29.952686058082218	29.94057638221766	30.16898308530634	30.13224309439262	29.95210767512082	29.962164077989218	29.95767862427596	30.062682285028565	30.660424315266745	29.98520455872813	29.925109594548548
29.953396842051006	29.940917503463012	30.169779485308002	30.132756057101446	29.952149853307333	29.963283673452704	29.95800719939065	30.06313514803582	30.660882935659718	29.985481307682527	29.925177494705526
29.953465456592497	29.9411430386629	30.16979502262637	30.132766308444392	29.95220148530863	29.963444112228025	29.958077982905657	30.063413433439013	30.661241061606024	29.985513070226638	29.92573827305728
29.953810983008694	29.94116120330372	30.17064283112046	30.132815240794944	29.953366659887635	29.96388897857507	29.958261118174256	30.063755305063562	30.662370128844017	29.985541982806172	29.92603508433971
29.95400840946838	29.941468700114513	30.170825466713882	30.132837384235287	29.953480871154397	29.964219713564837	29.959819596582058	30.0638033821294	30.662822673223836	29.985667594306957	29.926095079856953
29.954017321989443	29.941944624360797	30.171191336551917	30.133881644080983	29.95350084561799	29.96440457506483	29.959824234472272	30.06411929061129	30.66288242189289	29.986437673388046	29.92611210822156
29.95437118678358	29.942157979532972	30.17122790109952	30.13423831426424	29.954208967746084	29.96445376465536	29.960013937564955	30.064497174412	30.663340129698934	29.987006693846293	29.92619320093552
29.954927193287205	29.942484248911427	30.171497966198665	30.134268260328202	29.95439641570787	29.964480176008184	29.96003216914075	30.06571437103005	30.66385855013158	29.98740018073129	29.926779783264085
29.955499216258236	29.942619688160878	30.17154507175641	30.134743553374285	29.954926566115546	29.96487376139023	29.961207260093378	30.06598171796897	30.66415042770879	29.98772562784679	29.927260824752846
29.95552141021834	29.942845251611118	30.17199501480504	30.13480700924715	29.955405906643815	29.9650274598071	29.961259646730664	30.065997276081124	30.664328737086077	29.987924665750647	29.927298982118817
29.955683886049542	29.943069373798046	30.1722895988667	30.134857118273658	29.9556499696224	29.96539792474833	29.96133210622923	30.066351173056084	30.666066147481498	29.987944230570637	29.927413974838476
29.955962856257507	29.943391248222085	30.172764490096753	30.134984526563265	29.956064364207407	29.965822369865464	29.961807241110268	30.066464318578344	30.66653784096163	29.988695657678086	29.92757959516408
29.95705118920478	29.943637644515533	30.172946882881153	30.135336391061557	29.956566597256412	29.966149038112412	29.9619615504525	30.06784980478593	30.66689298676576	29.988873008889055	29.92760072624402
29.95711306901356	29.944039292635956	30.173036528294663	30.135531304511776	29.956699326829025	29.966695909592755	29.962459065482694	30.06801330775375	30.667502644399914	29.98894874094877	29.927750409969526
29.957164411201692	29.94416172202221	30.173322742047418	30.136498977649016	29.956951156187664	29.966730810761984	29.96312476567688	30.06885529029639	30.667647116931015	29.988994333188167	29.928513849964624
29.957245439295384	29.94431663450014	30.173535642020305	30.13686805340353	29.95844073202637	29.967183601734938	29.963764443032876	30.069625144502425	30.668026939006616	29.9893489931917	29.92859078622816
29.957462083792677	29.944471115307394	30.17386084663476	30.13733509237081	29.958826519770643	29.967422718739904	29.96473116104137	30.070179416129914	30.668737931883378	29.989459218862507	29.92871039242816
29.95764960126013	29.94478955887615	30.174035029367126	30.137342246548926	29.95888463862435	29.967852480513063	29.964761162522993	30.07043871267446	30.669066735095548	29.989849502225045	29.92899961977061
29.957963520000455	29.9448713415521	30.17462025381203	30.137441419678446	29.958984686342937	29.967953551686445	29.965018063070474	30.07061576863122	30.66912283979838	29.990235570193548	29.929140266286236
29.958116952536507	29.94544697868553	30.17488748518308	30.137493416831674	29.959188327823444	29.968481526801483	29.965997208143882	30.070795170356636	30.669370197670908	29.990318987902103	29.929971751989633
29.95878498540782	29.946088953838043	30.175297840101702	30.13754841273501	29.959338747993385	29.96871503981879	29.966561953314915	30.071614628478578	30.669447181210575	29.99048724224872	29.93015804947427
29.95929683515149	29.946365981614917	30.175309893586206	30.137877769702225	29.959519165711995	29.968715884185983	29.966740194073523	30.07184519922905	30.669804075635966	29.990527353771864	29.93033652967903
29.959828386851235	29.94699545426074	30.175511744219463	30.138872483340574	29.959550912924993	29.969054334395263	29.966752687087435	30.071930418395294	30.670393433358768	29.991336353852553	29.930529147606073
29.96002989769663	29.94845114251976	30.175536583412192	30.138902825746882	29.960133003209954	29.96970413201322	29.96677760218322	30.072570998335678	30.67065875886299	29.99166766376384	29.93103396904254
29.961192600174734	29.94867487018073	30.177528734983436	30.138956214638533	29.9607784231641	29.97044702261537	29.96692573916186	30.073652624363444	30.670683825245394	29.992029589326354	29.93151715049933
29.961214695662896	29.94893680929794	30.177808778117743	30.139384675552023	29.96105908492921	29.971092381166443	29.967132051916998	30.07456725295233	30.671095152822172	29.99232654474449	29.93153457285814
29.961273575776033	29.949261183134272	30.178114626375276	30.140116321244403	29.961425474913145	29.97119658001627	29.9673875852521	30.075193200576287	30.671721234466286	29.992396319646986	29.932354725881112
29.96139332893494	29.949324682723088	30.178604158544136	30.14012416117721	29.961432030338145	29.97226701469304	29.96748652739623	30.075690910006088	30.671971737155626	29.99252950590131	29.93264577376561
29.961412283381	29.9493432750183	30.179233381246547	30.14016489750926	29.961515648641523	29.97263653418104	29.967842779452557	30.076030951632067	30.67218378136872	29.992662012507743	29.932715217001476
29.961505262111174	29.94947770771842	30.179281884397795	30.140191292442594	29.96213426361576	29.97353205249659	29.968217175356678	30.07744201286563	30.672480790329317	29.99308653067684	29.93309172518936
29.9624758005981	29.950067672576317	30.179477896009452	30.140321916248194	29.96260098054784	29.97426548924531	29.968383299830172	30.07816148910757	30.672648815162304	29.993317729197393	29.93344005281284
29.96270283399376	29.950552152698826	30.179628213670316	30.140405989780746	29.963030232238378	29.974302084702988	29.96875578710253	30.078754741389854	30.67290295459619	29.99511634594706	29.933760141853682
29.96300185368068	29.95070391547086	30.179957454898908	30.140737863356858	29.96387311997919	29.974427352790013	29.968892411685417	30.07924912696568	30.67369535631962	29.995302517112975	29.934256374431776
29.963479730738275	29.950704920982357	30.180186204719263	30.141038618115218	29.964712877114536	29.974689701590417	29.969141843617827	30.079676837385072	30.67378753615324	29.995354550749614	29.934270978561912
29.963569752901364	29.950736814446437	30.18022353374587	30.14108672632983	29.96554353169588	29.975025587219225	29.96984010994683	30.08080991071201	30.673948082766604	29.9956717454255	29.93430894153911
29.96360283159626	29.95131328314267	30.180226911686855	30.141734994618375	29.96574875369347	29.975400229074324	29.9700066909801	30.080899008209567	30.674754244201917	29.99588667911108	29.93431109095402
29.963745197797195	29.95138362189367	30.1803067435982	30.141812294521152	29.966006286250824	29.975673172092762	29.97001578119867	30.081597537470554	30.675553941799052	29.99599639482496	29.934464885125344
29.964031041651193	29.951612079005006	30.180975473204064	30.14211050691929	29.966259338848584	29.975825896192866	29.970124440359296	30.081646651489013	30.675725565178713	29.99607596514032	29.934535714119555
29.964145310096814	29.951873537272135	30.18106501442839	30.14222537729573	29.966652261408278	29.975858284197813	29.970132412793475	30.081974054664727	30.675863829422518	29.997489486148233	29.934552795506633
29.965363789978014	29.95235383306195	30.181178939941056	30.14242648245647	29.967299083294776	29.975962619383925	29.97026224205948	30.082860744670537	30.676353086243786	29.997809301564416	29.934628282569875
29.966399040680223	29.952462937556067	30.18143999234789	30.142464738675557	29.967834384305885	29.9761490823803	29.970720102468576	30.082966572823675	30.676365968371826	29.997869158943193	29.93473568083229
29.966978895003827	29.952799292297662	30.18200260973073	30.142679273419102	29.96811927731834	29.97637768154578	29.971504623592267	30.08313055438503	30.677140481676446	29.998436367056193	29.934908462157175
29.967422250726788	29.952812524817602	30.182918906565256	30.142883502996533	29.968176985829473	29.97653129421193	29.971813118073346	30.083471654896755	30.677343966340864	29.99850958427683	29.934914253219986
29.967534482582096	29.95289368270242	30.18295149034574	30.144070627159408	29.96861130006274	29.976747522913975	29.971956483742463	30.083900914961553	30.677554186787283	29.998821099096205	29.935313938580038
29.967795706576307	29.953910356713887	30.183145532508796	30.144380765990313	29.96914030867067	29.97714532222204	29.972186801333248	30.084090882755586	30.678365512378942	29.99955715028461	29.93548912675847
29.96857720520522	29.954000016489935	30.183183501851783	30.14462412403228	29.969744507507297	29.977314750713425	29.973063403169245	30.084876112413653	30.678413375396513	29.999785042561044	29.93567860439283
29.969507751633977	29.954117206993487	30.18386307457191	30.14473147387936	29.969748879484257	29.977697998495348	29.973080763116528	30.086560027319827	30.678475968231293	30.000381002113475	29.935819115050556
29.96957780974926	29.95499708661473	30.185090258260765	30.144871052060868	29.9708559302451	29.978022689229764	29.97361259889361	30.0870249772438	30.67936744086801	30.000608220888218	29.935833305940942
29.969800466377833	29.955147664301318	30.185207406998067	30.144958027043906	29.970951575329906	29.97852394640022	29.973699582374532	30.08775171644959	30.679914060445217	30.0008134419831	29.936225184842822
29.969803738597555	29.95537417522757	30.18560762046941	30.145174386232544	29.97121986162997	29.9788797094366	29.97410160294881	30.0879052947213	30.680046046464014	30.00102799896311	29.93750351284429
29.970603002571764	29.95558864159669	30.18578923902031	30.145298102254586	29.971271507843046	29.97892994229532	29.974373232281664	30.088579271890502	30.680266052122683	30.001474995333133	29.938036552677065
29.971109406818407	29.95625079892524	30.18650148929867	30.145356424182403	29.971636289820985	29.97899448260891	29.9747095574589	30.089242727181308	30.680532293352172	30.00172631457331	29.9380850899402
29.97125547733073	29.956355306989426	30.186767136070642	30.1455090461315	29.971920057192218	29.97920297513736	29.975376963970227	30.089270712000634	30.68101019365682	30.001786274079024	29.938143781383626
29.971281561028945	29.956984244403426	30.18681235824957	30.14562761366571	29.972072446931527	29.979332478006846	29.975539233586545	30.089493800084682	30.681851003074087	30.00179344307822	29.93983282958234
29.971446315450905	29.957928438034706	30.18697394718985	30.14638152724904	29.97235666388454	29.979828961966287	29.975705132927807	30.089624277222125	30.682141186763868	30.001977866468238	29.939905639519726
29.971776551278502	29.958202131954575	30.18703041262099	30.146546116678135	29.972964759595392	29.979893260204943	29.975840429733655	30.090405691113254	30.683880719975402	30.002103516788	29.939992861987964
29.972509210197806	29.95839301286453	30.187377323329	30.146594853352667	29.973157799029927	29.98004462329317	29.975963142466092	30.092345055740065	30.683978940008465	30.0025250541932	29.940698220171036
29.97261841023908	29.958472702477476	30.187463353203352	30.146848095662534	29.97351380613678	29.980259190669592	29.97608255921713	30.092501193175693	30.684466823804375	30.00297360511652	29.940769513792905
29.97262493232883	29.958632494929315	30.188103768174727	30.147125925214056	29.97357765050922	29.980589923336503	29.97625527577645	30.092769207999922	30.68449446650801	30.003566577872455	29.941088696393727
29.972760007086436	29.959147654091225	30.18830091745972	30.14715928248625	29.973883580996812	29.980895466850917	29.976419090698638	30.09365643438812	30.684791629053283	30.00381664925556	29.941097752975516
29.972882752208157	29.959655386376042	30.188401573222833	30.147254775453597	29.975156850140813	29.981037038726853	29.976966422829307	30.094046563366522	30.685093335113258	30.004775975432036	29.941195211052513
29.973074314012116	29.959840068560077	30.1888005197398	30.147805130310786	29.976034093833697	29.98171717005831	29.97725011834232	30.094333582861633	30.685581877757798	30.0049402854845	29.941331029894826
29.9732469241602	29.95987392662235	30.189239054819343	30.148144765401995	29.97605286214636	29.982259057980613	29.977417667495498	30.094403610308117	30.68580859890384	30.005199565601657	29.941399875783425
29.973789744355635	29.959933293063393	30.189729419855936	30.148221432461455	29.97660604624449	29.982548285184123	29.97764185787948	30.094731600266243	30.686326219462057	30.005357160248256	29.941443890367346
29.974134085047535	29.959958245333237	30.189784219482696	30.148233779928283	29.977904140045336	29.982559332468195	29.977847827653157	30.09513907186263	30.686536514962796	30.005499630550432	29.942074915048458
29.97448292731774	29.960992686491167	30.19034771582117	30.14906849227778	29.978492576375864	29.982817532931268	29.977928339466597	30.095185843761886	30.686540776181563	30.00562947446204	29.942222656820974
29.974492501206253	29.961016716885023	30.19034892714481	30.14978199859243	29.979785331959246	29.98305347886805	29.978477209833834	30.09545140920327	30.68665256720863	30.005700951602517	29.942583232425743
29.97575979217865	29.96126863858247	30.19044081055715	30.1499868927326	29.980141181567518	29.983271645203708	29.97893804191398	30.09584177192676	30.68680516360832	30.00618996608971	29.94286661015881
29.975827154187222	29.961423701185307	30.191114992773503	30.1499871594216	29.980425358912832	29.983301979512948	29.978993924803564	30.096299000795973	30.6873479516488	30.006608511450917	29.943212880124353
29.97639574558615	29.961634712825884	30.191196487047286	30.15040912296299	29.980916537866324	29.98429939020743	29.979097064314747	30.096365247689455	30.68870662662184	30.006661252632348	29.943464707173593
29.97641345627908	29.96176112581977	30.19148485247961	30.15124875638925	29.981561369672345	29.984997856366924	29.979199611318343	30.0966167811885	30.688937594289833	30.006929962941232	29.943595836296993
29.976671537284197	29.962111324369722	30.19192521792405	30.151334037282936	29.981595561591387	29.98509967679088	29.979225800779822	30.096995897254846	30.68908167517909	30.00701945187808	29.944508564959946
29.976691057717446	29.96306268508753	30.192242425689336	30.151409399033202	29.981702008410643	29.985153920944057	29.979357107954925	30.097116312249995	30.689223063653607	30.007136113471027	29.944718032276487
29.9767058696592	29.963093556087486	30.192439710049396	30.151814336513258	29.982518863781785	29.985254351282343	29.979637382880195	30.097857466468817	30.6894723148635	30.007512769813832	29.944760483614395
29.97768840529327	29.963116536284442	30.192534565788627	30.15232765933186	29.982556723915458	29.98550971749813	29.9799004756698	30.098233694639852	30.689516772356363	30.007655492733257	29.94485718188998
29.97786841644607	29.96326792753264	30.19257810670802	30.152486401655295	29.982584484505328	29.985678473983004	29.98051998587282	30.098640406419907	30.69011423022532	30.00768500681561	29.945600653042
29.977964479105324	29.963277984002943	30.193172148677405	30.153005949993993	29.982904946191955	29.985717137582984	29.98082952276984	30.098652601977985	30.690286475381058	30.00792095984692	29.946107314062264
29.977968917880908	29.964024047789515	30.195974719630925	30.153127029175735	29.983165082759346	29.985871449909368	29.98116236572212	30.099835098960796	30.691417069415408	30.008331845163134	29.94729684417953
29.97815285582326	29.964190631215487	30.19611866270057	30.15349078799962	29.983587896206558	29.986296465881825	29.98148804674361	30.099925387569932	30.691466449549814	30.008417594865563	29.948101498384332
29.978171704548195	29.964214059704354	30.19632210828873	30.153624187343127	29.98361932717544	29.986385166200904	29.98167361964845	30.09998538334749	30.691529042141227	30.00848627855322	29.948358126969595
29.978570685242474	29.964245238156977	30.197295401814323	30.154007694259377	29.984214700212974	29.986401096129967	29.982249763943656	30.10072760941655	30.691767482646494	30.00880285709814	29.948621950796635
29.979393064015177	29.964855931117476	30.197628552346842	30.154114688285397	29.98438344953853	29.986512871630616	29.982305413313014	30.10089498752882	30.691872228588718	30.009109525608576	29.94868168314914
29.97944881593217	29.96486557275016	30.197735833415415	30.154325050011025	29.984648053159543	29.98704769040231	29.982471214703672	30.100930020083513	30.694260789700643	30.0092468235885	29.94881347765902
29.979658825359067	29.96497654865163	30.197924099412432	30.154393154015658	29.985732069987964	29.988139482021946	29.98247818156668	30.10099247593316	30.69464851660392	30.009851240947164	29.948939418796613
29.9805090451847	29.965386291306697	30.19794837275943	30.154418257910955	29.985816885729225	29.98818677683019	29.982857366627353	30.10148733517623	30.69503443145377	30.01004096290044	29.94911702674431
29.980561973959293	29.966175549326646	30.197978083337784	30.154459899563243	29.98597594253104	29.98832528001456	29.982908980102625	30.10152977627104	30.69519169012487	30.010047901032884	29.94924950921603
29.98089376912558	29.966418841995868	30.197990115574047	30.154528451797887	29.98600322812972	29.988481290376498	29.98294872302738	30.102965282993434	30.695317940622186	30.01006404229995	29.9493342841833
29.98153329695511	29.96646061877325	30.198097930056058	30.155174230488335	29.986715121312393	29.989089898038074	29.983125475341918	30.103064447028633	30.695359401515056	30.01018136671247	29.949464267679293
29.98169563158375	29.967032920270015	30.19855777085842	30.155260032497225	29.986740096623205	29.989168136607546	29.98357928214221	30.10313753619352	30.695401836442777	30.010578387461393	29.950093426506623
29.981846698847416	29.967309495851467	30.19920773573146	30.155548679076077	29.986840745773375	29.98956359641169	29.984205627049903	30.103558298279296	30.69573111858103	30.01085769760893	29.950174464453724
29.981848843650752	29.967543785238703	30.199796535034476	30.15563343799853	29.98736919113722	29.9898280905081	29.984690975836248	30.103991936482814	30.696843974515822	30.011102884146126	29.950232482562757
29.982077632225714	29.96777907715602	30.200136107505656	30.156056361649707	29.98742870832907	29.990093115258162	29.984887594366906	30.10423714674434	30.6969198658202	30.011225019036658	29.950447614184228
29.98208095707664	29.967942508160363	30.200788542723316	30.156523529191688	29.98828923459115	29.99018770417452	29.985663055466283	30.10465688740517	30.697154165817555	30.011899570075855	29.950594601367406
29.982960836371834	29.968860937689097	30.20112159242207	30.15656572324597	29.988374906204136	29.990865398022166	29.986305795176158	30.10472284494155	30.697982083972526	30.011962481134823	29.950744855650935
29.983314183341687	29.96899567633413	30.201330355963847	30.156794308838105	29.98859010505051	29.991565882460726	29.986563151152154	30.104869263287913	30.698194319507536	30.012030285692617	29.9507829527086
29.98382690626822	29.96909668586768	30.201515975189935	30.157020565484352	29.98890673640609	29.99165225145118	29.986964761101838	30.104941704607885	30.69825746515632	30.01239338224226	29.95097174072768
29.984307060648206	29.969677597951467	30.20152608825382	30.157125012416678	29.989538897243676	29.992296321824345	29.987298980949586	30.105493253938793	30.69835803940726	30.012404309357073	29.95147518822264
29.9845960435738	29.970066911782133	30.20193059235997	30.15745663375675	29.989597778190973	29.992619178412447	29.987592849512932	30.10570295459131	30.69882678091728	30.012922515989473	29.952015727734945
29.984925904462138	29.970094140769717	30.201976362577458	30.157490418532383	29.989602090340963	29.99264770002139	29.98769573316516	30.106050640366085	30.69891582229574	30.01298953011701	29.95202027267639
29.985027278014265	29.970230255126097	30.2022710009783	30.157877621403735	29.989725358775026	29.993468980111693	29.987757975622642	30.10642451019135	30.69915226977234	30.012994312248075	29.95226638627643
29.985281470277396	29.970457569206047	30.202443956021014	30.15882152554267	29.99042147659188	29.993519531128044	29.98789409090123	30.106819891373853	30.699366130851946	30.013038811566833	29.952824335284646
29.98549039550888	29.970468761099127	30.202458000861384	30.15981692912765	29.990652194484056	29.993559576283204	29.988166380136608	30.10723895710801	30.699427469717385	30.01384775444641	29.953380638281956
29.985638440225774	29.970473459548	30.203044862083825	30.160127538131896	29.991272260846173	29.993726541764943	29.9883628748556	30.10753632905025	30.700637555510593	30.01404229432687	29.953582417459504
29.985821047370372	29.971233888755375	30.203380838330965	30.160313591158786	29.991869922367307	29.993779988285766	29.988479067915186	30.107573601576327	30.701109246221073	30.01408786919707	29.953748231313494
29.986056111809454	29.972351318290546	30.20357502265874	30.161410662761888	29.99204762552688	29.99380344069035	29.98849524218219	30.107654955439145	30.701148659374002	30.014737312107613	29.953980233750514
29.986422193680877	29.972425218238484	30.204434189121528	30.161739474622326	29.99215094966823	29.99408476127332	29.988553177108948	30.108179207426655	30.701187065896686	30.01565353157607	29.954832023377897
29.987138552697797	29.97260342072609	30.204609118115414	30.161805910679895	29.992380247444963	29.9942630245875	29.98946302708389	30.109654287360705	30.70135800243106	30.015884692922114	29.955015825928335
29.987744313270476	29.972722078987573	30.20559895557736	30.161979030784973	29.992645183214822	29.994729946524394	29.989924339325142	30.11028407209674	30.70147546194284	30.01690586869507	29.95540580085902
29.988057205702976	29.973438668069782	30.205925883009606	30.16220111609283	29.99302703490843	29.994747387763546	29.989997478935706	30.110335744218567	30.701681508039393	30.017221112992743	29.95576744619798
29.9885009647469	29.973473269891407	30.20600609292816	30.162230231303845	29.99363968680428	29.99485211468929	29.990635359014355	30.110943872850953	30.7019373865174	30.017327681367643	29.955858613047052
29.989480542760237	29.973824996488993	30.20606764402401	30.162604917673924	29.99477715848545	29.994955853480885	29.991330012107944	30.1111824482698	30.701950234615254	30.017804307313092	29.95596323047879
29.989615529309052	29.97416665782738	30.206077550588937	30.162664597614373	29.995824820116983	29.99576223070308	29.99149031857286	30.11149427985569	30.702028794354195	30.017869385519774	29.956132954849174
29.989641672747037	29.97429625660448	30.20631132384228	30.16283350907514	29.99602779591342	29.99631020819268	29.99298719846031	30.112067504934636	30.702366626812896	30.01795632601053	29.956230031472323
29.989711822633502	29.974349868880573	30.20643258173284	30.16343361297504	29.99644032643106	29.9963578867525	29.99325772331661	30.11268619133921	30.704481812755944	30.018672834563347	29.956297139453866
29.989829704815143	29.97484763094026	30.206978155325327	30.163514614881883	29.99679845101734	29.996457536237436	29.993285580825614	30.113102048320695	30.70479627033459	30.0200603712551	29.956330499731898
29.989972914262015	29.97547101418472	30.20716510508237	30.163795022504246	29.996833823367446	29.996470388551536	29.993412314662834	30.113365647128344	30.7048669915168	30.02007495735124	29.956545259375424
29.990500328376864	29.976370022727934	30.207491967601506	30.164264069606247	29.997128835676193	29.996492687734037	29.99353446141619	30.113449366295495	30.704905136841695	30.02049984954358	29.956771122259944
29.990681050233434	29.97644231702181	30.207536262473912	30.16432904456643	29.997250800845226	29.99678679726834	29.993797676338627	30.113464202563776	30.705520520959677	30.020993910658852	29.956853751974432
29.9907560632367	29.976507367981668	30.207564046432395	30.16438278525255	29.99751792607688	29.99727807158531	29.993879172150763	30.11350168087021	30.705619636259335	30.021154693190432	29.95729973516971
29.9911429255336	29.97724819014622	30.20835573470149	30.165613997960893	29.99795992733482	29.997428079621038	29.994394364494838	30.11353721564682	30.70568601300365	30.02123112054832	29.957339141650554
29.99202634353918	29.977413175428936	30.209270391737444	30.16564352282647	29.998129164300053	29.997731092811136	29.99457833537324	30.114423524988613	30.70584091687375	30.021347773543763	29.957896298306736
29.99205336375008	29.97780888603605	30.209578917964212	30.16592058634735	29.99887795680592	29.99792969698545	29.99458013464979	30.114605746574643	30.705913230644693	30.021716314816867	29.957995983170704
29.992363917102605	29.977952739156926	30.209933486023083	30.166260679145278	29.999059845103844	29.99802553223086	29.994659534510298	30.115184909377078	30.706082712352366	30.022047847176587	29.958002372402092
29.992947102007566	29.978276437012312	30.210065672635054	30.16651160900327	29.999441087436054	29.99842620800369	29.99478025054246	30.11536885229464	30.70612093472554	30.022165072869754	29.958045687646255
29.993028868199133	29.978330256585963	30.210288268338836	30.166871382627704	29.999556877529947	29.999272762842608	29.99488488418001	30.1154552240892	30.70629957530529	30.0228867603929	29.958518768179278
29.993284841170972	29.978605538153147	30.210585796869275	30.16737746683099	29.999645267265457	29.999316479748746	29.995280829280194	30.11567720714268	30.70631516598565	30.023000650244164	29.958726665873883
29.993439750512923	29.97877982160655	30.210772278580766	30.167668836292624	30.000178222105347	29.99939151078699	29.995471558969673	30.115746800711996	30.70636637028172	30.023091254522615	29.958835078656065
29.993515722804432	29.979350774511666	30.211758720982086	30.167997407942607	30.000223232344208	29.999592237612315	29.99608972016445	30.1160870206511	30.70751247381565	30.023600740575972	29.958977146071277
29.993813183845266	29.979738243591747	30.21216984307015	30.168239831979104	30.000314340338353	29.999914867026202	29.9962233493465	30.116434197011618	30.707566927611683	30.02367515030647	29.959024460030605
29.993848361194907	29.979877004471128	30.2131221198911	30.168245081396304	30.000766783344357	29.99995630493779	29.99672274550918	30.11651533984333	30.707777462437942	30.023844965600077	29.959078009739972
29.994053850346297	29.980470874127132	30.213132022702464	30.168537611170862	30.00110751527222	30.000062806040187	29.99708727859238	30.11667100973601	30.707855302827745	30.023944468344176	29.95911329230136
29.994820803449464	29.980666225205223	30.214010825820473	30.168578122898758	30.001122584171448	30.000110395359947	29.997311463908492	30.116770306468027	30.70808689361163	30.02420183338761	29.95941307424235
29.995541667471084	29.981220118958568	30.214442771057342	30.16875709652699	30.001353168579467	30.00041032644444	29.997377842901933	30.116974501554388	30.70833327594486	30.024380298014865	29.959992715517387
29.99562323560514	29.98150999928434	30.214456289264046	30.169559568925617	30.001849260616858	30.000464591673307	29.99762980986047	30.11708991693035	30.70884623004165	30.024579563639456	29.960630288175167
29.995691191711465	29.98152233175273	30.215764479041113	30.170489944221572	30.00292303022966	30.001532413132864	29.99781878041621	30.117300010379093	30.708902066834206	30.024616216002578	29.960927487235764
29.995731457970635	29.982032106290582	30.21602098851407	30.17059338697543	30.00331014831879	30.001631307504912	29.997824872456082	30.118197016251305	30.708959383889123	30.02488676350923	29.961379717553086
29.995761914992613	29.98308849811775	30.216293232536508	30.170631118195974	30.003783280556537	30.00184223628829	29.998073232676333	30.118589501054544	30.709521601530117	30.025430945362857	29.962155861765815
29.99657824275535	29.98332211046586	30.216503599230705	30.17122328551708	30.003921178272208	30.001959926967196	29.998846907346326	30.118682846511337	30.70964184123772	30.025578364392384	29.96263776601946
29.996647377278848	29.983543831965108	30.217200224008693	30.1715415365923	30.004056034652606	30.002079205948835	29.998948958355626	30.11886531405876	30.709686944137086	30.025599564499792	29.962957133875467
29.997157966588674	29.983566576739687	30.217343955353375	30.171597643057474	30.004175725148624	30.002352425962165	29.99896976987191	30.12022044833305	30.71029302010964	30.02565626589127	29.963027356220053
29.997197824917144	29.98362849713879	30.217577641107482	30.17175641610673	30.004338360465994	30.00255207938414	29.99911767285706	30.120625416760582	30.710336069095284	30.02567507906719	29.9633999805358
29.997800432120016	29.9839674380546	30.217816900412473	30.1717686407154	30.00461667094966	30.003204701647665	29.99933215204028	30.121237583799605	30.71057306867491	30.026080267872317	29.963727902948982
29.99823431074798	29.984370106905583	30.2182467684998	30.172024072705586	30.005029230842432	30.003229534694874	29.999763884337437	30.121318916136538	30.71057832601453	30.026205254449632	29.9638531045744
29.998340191461487	29.98446823331857	30.21833379859387	30.17215207758641	30.005430764760078	30.00332012428953	30.000038632829153	30.12154866214482	30.710618376437882	30.026254977657295	29.964086893516303
