annealing_308	greedyhill_253	steepesthill_465	genetic_132
30.29978338602974	30.028877228694203	30.712420465975168	30.1786759228156
30.29992974548203	30.028880289694012	30.712516945753585	30.178734585050236
30.30056374798956	30.02934692550683	30.713157902545905	30.179047262893874
30.301319303939618	30.029476936448845	30.714126634360497	30.179935998862668
30.30283442892858	30.029512831031187	30.714734067226182	30.18005302462406
30.303462715445264	30.030228732571082	30.714770335134933	30.18012479990587
30.3037679970776	30.03026312892785	30.714815540226397	30.180492597763376
30.30411366188689	30.03033737350267	30.71483576568258	30.18133297990883
30.304473229158738	30.03076659988211	30.71562737832757	30.181484196168494
30.30462448821515	30.031139713347795	30.716575550192633	30.18296645720574
30.305363689623185	30.031285396109006	30.716840583649244	30.18573821127024
30.305445697216378	30.031390053347174	30.718234908171294	30.186575578386375
30.305607808418674	30.031725922642135	30.718509894526456	30.18676291854622
30.305610862310882	30.03180847583689	30.71854196263303	30.188805806955617
30.305727680593787	30.031846545339913	30.71975985648031	30.189145285393
30.30574034053305	30.031933802369156	30.720822301752367	30.190257260294604
30.306031810980187	30.031962508221625	30.721172330413157	30.190764349390832
30.306055572796325	30.03212167308753	30.723588410429514	30.192411687790624
30.30610644321055	30.032650720982478	30.724014696537168	30.192907873347128
30.30627702241564	30.032799185603654	30.72422988533207	30.19462826052783
30.306454621152223	30.032883851667926	30.72437932860721	30.195235564036224
30.306523368613675	30.032941968906968	30.724695228995714	30.195353323967836
30.30708420455825	30.033019045121883	30.725236679313987	30.196838495362247
30.30736766622515	30.033054640866567	30.725668244965732	30.196907983755597
30.308594663519525	30.03307806613203	30.726225289378103	30.199512518631792
30.308846585534056	30.033136352005553	30.72626800588626	30.199968105362434
30.30948331116242	30.033379415612593	30.72651417837535	30.20239889363143
30.309937224339144	30.033582214820512	30.727043451224077	30.202401634092535
30.31106067006331	30.033953596267587	30.727077934959116	30.2027591622749
30.31141527771346	30.034017097993903	30.727757043947953	30.202841362293608
30.31151236526693	30.03405893428327	30.727826695039468	30.20603248485803
30.31210052895824	30.034436394992184	30.727830115991708	30.20638555095123
30.312113528888684	30.034777306869366	30.72803541317034	30.207558757865733
30.31214646722686	30.034778461106598	30.728468250958578	30.208221881783707
30.31223710803117	30.03497978493026	30.730577078395207	30.209085056799278
30.31279415782243	30.03508373076394	30.730649075765093	30.210590489093818
30.313319852866677	30.035395417789104	30.734076036144536	30.21075115707
30.3138431863265	30.035937520952775	30.735184186777836	30.21076147228692
30.31428279169618	30.035997519674268	30.7354226910176	30.21090869094672
30.315965144159932	30.036017179461158	30.735714405047762	30.210925343834308
30.316142533738805	30.036089100575545	30.737580495820694	30.21218440924623
30.316779975954777	30.03630690758908	30.7387114977292	30.21256919217143
30.31726472165511	30.037353899646018	30.738898912868244	30.213114207694836
30.317875084634757	30.0375215381449	30.739707908168416	30.213592985222746
30.31794741696988	30.038070466000047	30.74038012967479	30.214635647005142
30.317998278131864	30.03815653994093	30.740504207291284	30.216029027581676
30.318675006131222	30.038376803980515	30.741130358469363	30.216118714190134
30.318867150366952	30.038454731399973	30.741250398611605	30.21650281359593
30.31954229291444	30.03908863295488	30.74150144086709	30.217715476258697
30.320193267477407	30.03937993409309	30.74266762234357	30.219191716775452
30.32039187619843	30.039428724717233	30.742823211101733	30.21920613602315
30.320907995643587	30.04028518468759	30.74375677951423	30.219217463896467
30.32120625415226	30.040861118746363	30.744196897119043	30.22006806991603
30.321461102403955	30.04086198268316	30.74438679002333	30.220437234576686
30.322276302595398	30.040881632333488	30.744707577341302	30.221082458689374
30.322655450263728	30.04089950451949	30.745909001310867	30.22194987572441
30.32303956094792	30.041154635010304	30.747231987473924	30.22250108626777
30.323243434996346	30.041438752972763	30.748049694382463	30.223631562389222
30.3232493554939	30.04152598183035	30.74819284884618	30.224126578924274
30.323368280182088	30.042168405499385	30.748750833169595	30.225091133145245
30.32342873556872	30.04240154110087	30.748793540194995	30.225521079533024
30.32394562058698	30.043103722307112	30.748825917269585	30.226388130316003
30.324720465608756	30.04360560293335	30.7496211241082	30.22665023087316
30.324987268812183	30.043832353650906	30.749752942777455	30.227765167146188
30.325179243192657	30.04407889326338	30.750770292902917	30.228312429967332
30.325557445242634	30.04412397225561	30.751701836279732	30.22868766235129
30.325585121124305	30.04433846120678	30.752499909621022	30.229377344929652
30.32644373035622	30.044412633005614	30.75261219470479	30.230015025338837
30.326521956332172	30.04443413109744	30.75275347781252	30.23120350966039
30.32730229287242	30.044814123222512	30.753359804739002	30.23162912996777
30.327417599614616	30.04565759949124	30.754811823212332	30.232936067877027
30.32749751313573	30.04608566529874	30.75510166735814	30.232962364970163
30.32753036962856	30.0462487884962	30.75541666088008	30.2329780071116
30.327980768438547	30.046593042558925	30.7557367800936	30.234099525387556
30.328267932494242	30.046853315757684	30.756244820184968	30.23512959667559
30.328470733894736	30.047028242491063	30.75643230876392	30.23529663675054
30.328564350995023	30.047253022142254	30.756718768752847	30.23599361719225
30.32881018020784	30.047595011821613	30.756918270773717	30.236260822360716
30.329152421423167	30.047806804241077	30.75692250160867	30.23634126720178
30.32924503380892	30.048084658202296	30.75736321089827	30.236820746605297
30.32930491878433	30.048086569478347	30.758020608606618	30.2370548432981
30.329715757294228	30.048431458358596	30.758046244568757	30.237857707502293
30.329822144529206	30.048793235110217	30.7596468877117	30.23857744809347
30.33000865109345	30.04946542210852	30.760794114229547	30.239317875380376
30.330275234243103	30.049468585317644	30.761198206939415	30.239646134716025
30.330293157396273	30.049510297962122	30.761275040558978	30.239964020172284
30.330830891137246	30.049692954619253	30.761399498067124	30.23998183143572
30.33153305269564	30.04975180192002	30.76155206677902	30.2420067132481
30.33216028838282	30.049811514511674	30.761743301396464	30.242585504272544
30.33257472384401	30.049830911524378	30.761768059122385	30.243323457867046
30.33408980095016	30.050046845535512	30.76192371106397	30.24332776287077
30.334714910311533	30.050053062361016	30.762290600362434	30.246009020116272
30.334874579952157	30.050109760725736	30.762418474198455	30.24706017035697
30.33519117495817	30.05078210288813	30.762530505708035	30.247278576253986
30.335231313333637	30.050865526710627	30.762580712315817	30.248115394153942
30.33665963827144	30.051073443691603	30.764279167878396	30.24850752502187
30.337196393037146	30.0511576043704	30.76471521102127	30.250382387384047
30.337219681994576	30.051375625380174	30.76499084585384	30.250953833621427
30.337677335285264	30.05142127988959	30.765205198833442	30.251065934339042
30.338064137416012	30.051586273945915	30.765943527166456	30.25208707804301
30.33845417683721	30.051592097262603	30.76598548236305	30.252444636276483
30.339212031073945	30.05166757642202	30.76607666107359	30.25265065614256
30.33960798247136	30.05206532729242	30.766163419822504	30.255168438433245
30.33969868008178	30.052121322026974	30.766922910254532	30.255697667712734
30.341224525799092	30.05215203511747	30.766986239500127	30.255807894219537
30.34131155864208	30.052165117994566	30.767180711218128	30.25660996015296
30.341901050619683	30.05234049142482	30.767891431597707	30.258037473277884
30.34209819533976	30.052447932422908	30.767976085168666	30.258741015423706
30.3425437821548	30.053580340595325	30.7687312745133	30.25991610023599
30.342775754653417	30.053761356800635	30.76876948264517	30.26052928458599
30.34328446056267	30.05404973085818	30.770076959107065	30.261813856245695
30.34473246070705	30.054093925813362	30.770421948607368	30.262791763630094
30.344955061254662	30.054286086843685	30.771046819674567	30.263405912448636
30.345064211961486	30.054455366483218	30.771057092053102	30.263587071958327
30.34513478742892	30.054556944665606	30.771148533297882	30.263662514565514
30.345173125062132	30.05459940623334	30.77117220107671	30.264694529059064
30.34564010060929	30.0548498174519	30.771720608243346	30.266039236394253
30.34573865276469	30.05509423789809	30.77246657463712	30.266230735605443
30.346571109288437	30.055250624990673	30.773673575838597	30.26626950915514
30.34731249751362	30.055326785637043	30.774199016898113	30.266394797035986
30.34765810554973	30.05538279237587	30.77521800881454	30.266722069351477
30.348133374780403	30.055552231967923	30.7756934031635	30.26718186286249
30.348267594552382	30.055883695288973	30.775782167507423	30.267630897486534
30.34866896517376	30.056228253301118	30.777234015132038	30.267927084316337
30.348671486216627	30.05663728363313	30.777497514468884	30.268428406234193
30.34884675808119	30.056691707285417	30.777681384926836	30.268923894070547
30.34891957937825	30.05692040954797	30.778827128303732	30.26949507398546
30.349006106308245	30.05711035801596	30.778885943743823	30.2696605079978
30.3493560837812	30.057151776136966	30.778961624884136	30.270370534168798
